x;y;comment_class
37,558526;55,728758;1
37,590183;55,741607;-1
37,584649;55,724591;-1
37,587874;55,723572;-1
37,585467;55,725843;-1
37,54294;55,750266;-1
37,580265;55,724211;-1
37,643956;55,72673;-1
37,616144;55,762054;1
37,669279;55,672565;1
37,676619;55,742808;-1
37,673277;55,740771;-1
37,676619;55,742808;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,588871;55,767514;-1
37,582529;55,766121;-1
37,58349;55,768937;-1
37,583544;55,765002;-1
37,572531;55,766081;-1
37,627948;55,767934;-1
37,627535;55,768122;-1
37,55964;55,768831;-1
37,580301;55,725737;1
37,55549;55,763751;-1
37,589913;55,74189;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,560493;55,730259;1
37,589311;55,734273;1
37,558526;55,728758;1
37,566431;55,731794;1
37,589311;55,734273;1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,555014;55,723298;-1
37,667204;55,537623;-1
37,557996;55,725057;-1
37,622136;55,7326;-1
37,612416;55,777454;-1
37,612416;55,777454;-1
37,593956;55,733543;-1
37,557745;55,730674;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,669279;55,672565;-1
37,587874;55,723572;-1
37,584649;55,724591;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,676619;55,742808;-1
37,588916;55,741982;-1
37,596956;55,75206;-1
37,588916;55,741982;-1
37,587811;55,741216;-1
37,58888;55,741191;-1
37,590183;55,741607;-1
37,527453;55,767555;1
37,554897;55,76017;1
37,559649;55,762024;1
37,554843;55,760915;1
37,572279;55,81212;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,580256;55,738982;-1
37,580795;55,740624;-1
37,580256;55,738982;-1
37,580795;55,740624;-1
37,580256;55,738982;-1
37,577409;55,74371;-1
37,541943;55,752501;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,589311;55,734273;1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,617402;55,768902;1
37,613808;55,771211;1
37,612362;55,772239;1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,566431;55,731794;1
37,589311;55,734273;1
37,558526;55,728758;1
37,566431;55,731794;1
37,589311;55,734273;1
37,558526;55,728758;1
37,566431;55,731794;-1
37,589311;55,734273;-1
37,558526;55,728758;-1
37,558463;55,729564;-1
37,557745;55,730674;-1
37,560898;55,729442;-1
37,558526;55,728758;-1
37,622136;55,7326;1
37,622136;55,7326;-1
37,558526;55,728758;-1
37,669279;55,672565;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,557745;55,730674;-1
37,558688;55,728976;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,688054;55,779084;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,593956;55,733543;-1
37,701583;55,772386;1
37,633203;55,727688;-1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,633203;55,727688;-1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;1
37,566431;55,731794;1
37,604628;55,743461;-1
37,604628;55,743461;-1
37,566431;55,731794;1
37,568237;55,72815;1
37,558526;55,728758;1
37,579583;55,733305;1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;1
37,566431;55,731794;1
37,601034;55,76136;-1
37,559173;55,711316;-1
37,587057;55,737557;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,601034;55,76136;-1
37,558688;55,728976;-1
37,558526;55,728758;-1
37,560898;55,729442;-1
37,557745;55,730674;-1
37,558463;55,729564;-1
37,580256;55,738982;-1
37,580795;55,740624;-1
37,579583;55,733305;1
37,580283;55,732433;-1
37,612416;55,777454;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,604628;55,743461;-1
37,606559;55,758418;-1
37,605894;55,759846;-1
37,558832;55,753752;-1
37,587245;55,752658;-1
37,636212;55,794381;-1
37,464167;55,673945;-1
37,616243;55,733229;1
37,634542;55,759233;-1
37,631236;55,758377;-1
37,606334;55,721011;-1
37,607906;55,722279;-1
37,606011;55,720702;-1
37,606334;55,721011;-1
37,607906;55,722279;-1
37,606011;55,720702;-1
37,606334;55,721011;-1
37,607906;55,722279;-1
37,606011;55,720702;-1
37,557511;55,729863;-1
37,558463;55,729564;-1
37,557745;55,730674;-1
37,557745;55,730674;-1
37,558526;55,728758;-1
37,564078;55,734273;-1
37,557511;55,729863;-1
37,558463;55,729564;-1
37,558526;55,728758;-1
37,558463;55,729564;1
37,560898;55,729442;1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,558526;55,728758;1
37,566431;55,731794;1
37,589311;55,734273;1
37,631182;55,78851;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,558463;55,729564;-1
37,560898;55,729442;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,580104;55,740274;-1
37,580795;55,740624;-1
37,580256;55,738982;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;1
37,558526;55,728758;1
37,589311;55,734273;1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,590973;55,759532;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,589311;55,734273;-1
37,590973;55,759532;-1
37,590973;55,759532;-1
37,590973;55,759532;-1
37,590758;55,763635;-1
37,593695;55,762176;-1
37,590973;55,759532;-1
37,591952;55,760109;-1
37,876476;55,785655;-1
37,590973;55,759532;-1
37,604816;55,759689;-1
37,590973;55,759532;-1
37,590973;55,759532;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,557745;55,730674;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,701583;55,772386;1
37,622324;55,720449;-1
37,623645;55,722614;-1
37,625909;55,722527;-1
37,59489;55,785726;-1
37,805904;55,737912;-1
37,600873;55,781241;-1
37,600459;55,779449;-1
37,676619;55,742808;-1
37,567339;55,758858;-1
37,597863;55,750748;-1
37,597154;55,745711;-1
37,628622;55,742914;1
37,670223;55,735251;1
37,673618;55,738201;1
37,55964;55,768831;-1
37,558463;55,729564;-1
37,566431;55,731794;-1
37,558526;55,728758;-1
37,558463;55,729564;-1
37,566431;55,731794;-1
37,590722;55,739291;1
37,590183;55,741607;1
37,559173;55,711316;-1
37,559173;55,711316;-1
37,579529;55,732611;-1
37,606029;55,739539;-1
37,585062;55,738348;-1
37,559173;55,711316;-1
37,589401;55,766238;-1
37,59303;55,767398;-1
37,588162;55,767073;-1
37,612569;55,772689;-1
37,564078;55,734273;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;1
37,566431;55,731794;1
37,557745;55,730674;-1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,675244;55,770157;-1
37,676241;55,76836;-1
37,678739;55,769661;-1
37,679008;55,770649;-1
37,677229;55,769975;-1
37,558526;55,728758;1
37,566431;55,731794;1
37,557745;55,730674;1
37,558526;55,728758;1
37,566431;55,731794;1
37,558526;55,728758;-1
37,566431;55,731794;-1
37,500037;55,804891;-1
37,527076;55,869566;1
37,451168;55,88047;-1
37,578532;55,879743;-1
37,507924;55,878642;-1
37,512425;55,801835;-1
37,545276;55,794436;-1
37,507547;55,817082;-1
37,586482;55,878238;-1
37,492545;55,859736;-1
37,527076;55,869566;-1
37,565317;55,842454;1
37,527076;55,869566;1
37,516826;55,815747;-1
37,586068;55,78852;-1
37,579825;55,786521;-1
37,581882;55,787786;-1
37,551358;55,85915;-1
37,58376;55,80018;-1
37,584981;55,798925;-1
37,586068;55,78852;-1
37,579825;55,786521;-1
37,512658;55,802528;-1
37,558679;55,780304;-1
37,683904;55,733158;-1
37,516826;55,815747;-1
37,508454;55,816753;-1
37,545276;55,794436;-1
37,697738;55,733548;-1
37,512425;55,801835;-1
37,512658;55,802528;-1
37,560619;55,799461;-1
37,697738;55,733548;-1
37,547719;55,87593;-1
37,4955;55,850838;-1
37,484056;55,859342;-1
37,540596;55,7985;-1
37,545159;55,795904;-1
37,545159;55,795904;-1
37,540596;55,7985;-1
37,530058;55,852945;-1
37,474237;55,865046;-1
37,483175;55,873026;-1
37,512425;55,801835;-1
37,529636;55,899371;-1
37,512425;55,801835;-1
37,513359;55,797468;-1
37,507358;55,823287;-1
37,551358;55,85915;-1
37,512425;55,801835;-1
37,502552;55,805999;-1
37,512425;55,801835;-1
37,349497;55,942136;-1
37,350108;55,948226;-1
37,343829;55,94754;-1
37,353701;55,940956;-1
37,51591;55,854274;-1
37,511724;55,851717;-1
37,489724;55,846689;-1
37,442095;55,883792;-1
37,500037;55,804891;-1
37,512658;55,802528;-1
37,513305;55,798819;-1
37,491979;55,832682;-1
37,491979;55,832682;-1
37,491979;55,832682;-1
37,491979;55,832682;-1
37,491979;55,832682;-1
37,519288;55,773621;-1
37,519288;55,773621;-1
37,572684;55,789062;-1
37,545276;55,794436;-1
37,584299;55,780355;-1
37,442095;55,883792;-1
37,442095;55,883792;-1
37,516826;55,815747;-1
37,524561;55,820258;-1
37,516826;55,815747;-1
37,505157;55,876975;-1
37,665327;55,830786;-1
37,578532;55,879743;-1
37,582331;55,878662;-1
37,582331;55,878662;-1
37,578532;55,879743;-1
37,650037;55,815974;-1
37,636706;55,800438;-1
37,650037;55,815974;-1
37,642474;55,809975;-1
37,655886;55,816945;-1
37,661518;55,814877;-1
37,685961;55,869092;-1
37,593542;55,834467;1
37,648465;55,822018;-1
37,616701;55,86107;-1
37,608401;55,857205;-1
37,685961;55,869092;-1
37,685961;55,869092;-1
37,669001;55,86895;-1
37,677454;55,881747;-1
37,594953;55,8734;-1
37,597989;55,873198;-1
37,594953;55,8734;-1
37,610557;55,857008;-1
37,594953;55,8734;-1
37,583886;55,87144;-1
37,594953;55,8734;-1
37,618911;55,601066;-1
37,597989;55,873198;-1
37,59568;55,858054;-1
37,59568;55,858054;-1
37,59568;55,858054;-1
37,597989;55,873198;-1
37,560619;55,799461;1
37,606011;55,863752;-1
37,59568;55,858054;-1
37,593542;55,834467;1
37,596399;55,856609;-1
37,59568;55,858054;-1
37,597917;55,861484;-1
37,59568;55,858054;-1
37,597917;55,861484;-1
37,615515;55,821634;-1
37,618129;55,824354;-1
37,586482;55,878238;-1
37,642474;55,809975;-1
37,642474;55,809975;-1
37,666872;55,835614;-1
37,63685;55,837768;-1
37,594953;55,8734;-1
37,597989;55,873198;-1
37,742052;55,83523;-1
37,595294;55,879844;-1
37,605481;55,890007;-1
37,65558;55,823889;-1
37,661518;55,814877;-1
37,594953;55,8734;-1
37,597989;55,873198;-1
37,580625;55,820177;1
37,639357;55,881702;-1
37,583886;55,87144;-1
37,597989;55,873198;-1
37,61565;55,850272;-1
37,685961;55,869092;1
37,669001;55,86895;1
37,662488;55,888584;-1
37,62563;55,873865;1
37,746013;55,81866;1
37,738045;55,815413;1
37,606011;55,863752;-1
37,621031;55,869551;-1
37,62563;55,873865;-1
37,59568;55,858054;-1
37,61565;55,850272;-1
37,61565;55,850272;-1
37,72095;55,826706;1
37,631856;55,806702;-1
37,59162;55,829471;-1
37,622432;55,86791;1
37,65558;55,823889;-1
37,61565;55,850272;-1
37,609937;55,853708;-1
37,65355;55,877006;-1
37,637973;55,87091;-1
37,61565;55,850272;-1
37,650037;55,815974;-1
37,650037;55,815974;-1
37,659128;55,815918;-1
37,666872;55,835614;-1
37,685961;55,869092;-1
37,685961;55,869092;-1
37,61733;55,817679;-1
37,58376;55,80018;-1
37,588799;55,805169;-1
37,585449;55,804916;-1
37,614509;55,848256;-1
37,602166;55,885469;-1
37,54648;55,878364;-1
37,593291;55,820121;-1
37,619288;55,853617;-1
37,619288;55,853617;1
37,602166;55,885469;-1
37,602166;55,885469;1
37,653155;55,824273;-1
37,609937;55,853708;-1
37,609937;55,853708;-1
37,599642;55,815342;-1
37,592545;55,813005;-1
37,593902;55,814001;-1
37,609937;55,853708;-1
37,65558;55,823889;-1
37,593291;55,820121;-1
37,593291;55,820121;-1
37,609937;55,853708;-1
37,61565;55,850272;-1
37,599642;55,815342;-1
37,63685;55,837768;-1
37,600172;55,815696;-1
37,654008;55,823975;-1
37,684802;55,867607;-1
37,692528;55,87337;-1
37,684784;55,869763;-1
37,684802;55,867607;-1
37,692528;55,87337;-1
37,684784;55,869763;-1
37,628622;55,814877;-1
37,59568;55,858054;-1
37,684784;55,869763;-1
37,65558;55,823889;-1
37,61565;55,850272;-1
37,619288;55,853617;-1
37,61918;55,855921;-1
37,63385;55,819166;-1
37,609937;55,853708;-1
37,61565;55,850272;-1
37,64878;55,847038;-1
37,657116;55,85241;-1
37,65558;55,823889;-1
37,61565;55,850272;-1
37,65558;55,823889;-1
37,685961;55,869092;-1
37,687443;55,869895;-1
37,65558;55,823889;-1
37,683976;55,881606;-1
37,649795;55,807805;-1
37,666872;55,835614;-1
37,593902;55,814001;-1
37,585485;55,820501;-1
37,637766;55,811897;1
37,658248;55,824733;1
37,72095;55,826706;-1
37,48455;55,721792;-1
37,570986;55,76168;-1
37,634263;55,849706;-1
37,636356;55,853496;-1
37,646911;55,852389;-1
37,619288;55,853617;-1
37,573905;55,900057;-1
37,618129;55,824354;-1
37,570986;55,76168;1
37,664473;55,836736;-1
37,662407;55,834972;1
37,685961;55,869092;-1
37,703694;55,866394;-1
37,652795;55,838915;-1
37,683832;55,881015;-1
37,655481;55,811472;-1
37,645061;55,806069;-1
37,643668;55,804319;-1
37,687443;55,869895;-1
37,643085;55,88868;-1
37,643085;55,88868;-1
37,580957;55,83985;-1
37,72095;55,826706;-1
37,72095;55,826706;-1
37,703694;55,866394;-1
37,72095;55,826706;-1
37,621255;55,860216;1
37,606011;55,863752;1
37,65558;55,823889;-1
37,593354;55,830007;-1
37,59162;55,829471;-1
37,55964;55,768831;-1
37,664473;55,836736;-1
37,65558;55,823889;-1
37,63685;55,837768;-1
37,61565;55,850272;-1
37,619288;55,853617;-1
37,597378;55,883091;-1
37,595007;55,886882;-1
37,65558;55,823889;-1
37,900039;55,717239;1
37,900039;55,717239;1
37,900039;55,717239;1
37,808518;55,805189;-1
37,808518;55,805189;-1
37,728523;55,818736;-1
37,807099;55,758336;-1
37,792807;55,793131;1
37,788369;55,800433;-1
37,792807;55,793131;1
37,792807;55,793131;1
37,856345;55,715976;-1
37,805293;55,799532;-1
37,781308;55,803418;-1
37,802886;55,796628;-1
37,773295;55,764237;-1
37,794235;55,802568;-1
37,794235;55,802568;-1
37,802886;55,796628;-1
37,683976;55,541626;-1
37,798313;55,80658;-1
37,778802;55,805923;-1
37,783141;55,788009;1
37,805293;55,799532;-1
37,772954;55,793116;1
37,77308;55,811204;-1
37,800685;55,766678;-1
37,726565;55,819191;-1
37,72095;55,826706;-1
37,77308;55,811204;-1
37,847829;55,713258;-1
37,777823;55,760008;1
37,870385;55,720236;1
37,870385;55,720236;1
37,826898;55,724109;1
37,826898;55,724109;1
37,796643;55,753179;1
37,763189;55,74868;1
37,756874;55,742686;-1
37,704134;55,786505;-1
37,70655;55,788925;-1
37,715255;55,792012;-1
37,782153;55,798885;-1
37,805293;55,799532;-1
37,701628;55,784066;-1
37,817519;55,750672;1
37,769235;55,796577;-1
37,796643;55,753179;-1
37,802769;55,816915;-1
37,75488;55,742392;-1
37,709964;55,783428;1
37,760413;55,7475;-1
37,871203;55,708932;1
37,795807;55,810086;-1
37,821508;55,810966;-1
37,808518;55,805189;1
37,808518;55,805189;-1
37,793831;55,755945;-1
37,806272;55,792407;1
37,832207;55,718106;-1
37,827042;55,80014;-1
37,808518;55,805189;1
37,808518;55,805189;1
37,866082;55,74182;1
37,436849;55,726264;1
37,866082;55,74182;-1
37,870385;55,720236;-1
37,854593;55,730943;-1
37,383849;55,851495;-1
37,812749;55,797356;-1
37,794235;55,802568;-1
37,81637;55,793748;-1
37,802886;55,796628;-1
37,797586;55,760337;-1
37,900039;55,717239;-1
37,790965;55,811654;-1
37,806138;55,727714;-1
37,870385;55,720236;-1
37,854593;55,730943;-1
37,848152;55,703134;1
37,825155;55,724124;-1
37,79375;55,739002;-1
37,806138;55,727714;-1
37,702822;55,7307;-1
37,887166;55,708572;-1
37,871203;55,708932;-1
37,870385;55,720236;-1
37,879665;55,712452;-1
37,887166;55,708572;-1
37,870385;55,720236;-1
37,887866;55,713785;-1
37,879665;55,712452;-1
37,848152;55,703134;1
37,674499;55,789962;-1
37,870385;55,720236;-1
37,773628;55,752105;1
37,803021;55,79305;-1
37,870385;55,720236;-1
37,871203;55,708932;-1
37,531226;55,541825;-1
37,746013;55,81866;-1
37,800227;55,811032;-1
37,710287;55,736422;-1
37,710287;55,736422;-1
37,706003;55,739995;1
37,804781;55,714556;1
37,811501;55,700999;1
37,775469;55,66601;-1
37,819765;55,701191;-1
37,753182;55,683442;1
37,74931;55,680529;1
37,749274;55,707644;-1
37,758779;55,676072;1
37,744971;55,685645;1
37,803425;55,696742;1
37,76866;55,704139;-1
37,715228;55,686929;-1
37,755706;55,64986;-1
37,712929;55,647397;1
37,766091;55,71024;1
37,784003;55,708765;1
37,763342;55,709814;1
37,77679;55,712046;1
37,728263;55,678585;-1
37,769415;55,665426;1
37,846894;55,704996;-1
37,737471;55,739149;-1
37,700559;55,736148;1
37,672962;55,723582;-1
37,78854;55,671138;1
37,729718;55,683574;-1
37,848152;55,703134;-1
37,773529;55,716225;-1
37,745969;55,735662;-1
37,749274;55,707644;1
37,767896;55,761487;1
37,685934;55,751193;1
37,702822;55,7307;-1
37,848152;55,703134;-1
37,745969;55,735662;1
37,71901;55,724398;1
37,702822;55,7307;1
37,848152;55,703134;1
37,848152;55,703134;-1
37,848152;55,703134;1
37,804081;55,695317;1
37,804081;55,695317;1
37,702822;55,7307;-1
37,848152;55,703134;-1
37,739887;55,734086;1
37,747595;55,708313;-1
37,780886;55,719414;-1
37,712929;55,647397;-1
37,672253;55,721295;-1
37,745969;55,735662;-1
37,71901;55,724398;-1
37,65258;55,627966;-1
37,623088;55,677874;-1
37,730095;55,621165;-1
37,724059;55,621079;-1
37,691081;55,680966;1
37,612084;55,63101;-1
37,615084;55,668564;-1
37,683509;55,641117;-1
37,724059;55,621079;-1
37,66362;55,637749;-1
37,623771;55,654594;-1
37,719666;55,625704;1
37,598375;55,652354;-1
37,610233;55,643495;-1
37,636536;55,636402;-1
37,601412;55,633363;-1
37,652723;55,623885;1
37,65258;55,627966;1
37,65699;55,705219;-1
37,677544;55,681163;-1
37,673313;55,642545;1
37,677544;55,681163;1
37,680607;55,68259;1
37,677544;55,681163;1
37,680607;55,68259;1
37,680607;55,68259;-1
37,709093;55,624505;-1
37,715758;55,610311;-1
37,715758;55,610311;-1
37,592851;55,710575;-1
37,618686;55,662034;-1
37,74251;55,610107;-1
37,699247;55,608084;-1
37,751134;55,605541;-1
37,740363;55,610743;-1
37,649561;55,58209;1
37,699247;55,608084;-1
